post-attention projection norm w/ residual conn,post-attention projection norm w/o residual conn,post-mlp projection norm w/ residual conn,post-mlp projection norm w/o residual conn
6.375,1.109375,3.34375,3.3125
50.0,1.9140625,4.28125,4.0
14.5,2.71875,6.40625,7.65625
22.875,4.75,7.25,10.8125
16.25,5.59375,6.25,11.0
28.875,3.578125,5.75,7.875
25.375,3.453125,4.28125,6.09375
21.25,3.546875,13.25,14.3125
18.125,12.0625,9.0625,19.5
21.375,1.3828125,3.078125,2.53125
20.375,2.234375,3.015625,3.328125
6.09375,2.625,3.515625,2.625
14.8125,1.734375,4.09375,3.59375
29.125,1.0078125,3.578125,3.21875
20.0,1.703125,3.234375,3.453125
15.125,1.6015625,2.390625,2.5
25.25,2.1875,4.75,4.09375
34.5,2.015625,3.078125,3.515625
8.4375,0.84375,3.0,2.84375
30.875,1.9375,5.6875,4.15625
13.875,1.1953125,2.765625,2.609375
11.3125,2.640625,2.78125,2.78125
23.375,2.21875,4.25,3.09375
12.375,2.640625,4.6875,3.953125
13.9375,3.46875,8.0625,7.4375
78.5,10.5,29.5,29.25
0.189453125,0.17578125,0.232421875,0.2255859375
1.3383120566617945e-19,1.3383120566617945e-19,4.472333961502706e-19,4.472333961502706e-19
32.0,6.8125,245.0,245.0
64.5,2.703125,2.90625,1.4765625
121.0,1.8203125,2.609375,1.2734375
20.0,3.1875,5.5,2.921875
8.375,1.09375,3.5,3.375
48.25,1.953125,4.4375,4.03125
12.4375,2.859375,6.59375,7.8125
21.25,4.71875,7.6875,11.1875
14.5,5.59375,6.625,11.25
32.25,3.578125,6.21875,8.25
26.25,3.46875,4.40625,6.3125
22.25,3.5625,13.9375,14.625
18.5,12.25,9.3125,20.0
24.375,1.53125,3.46875,2.828125
22.875,2.125,3.421875,3.609375
7.1875,3.0,4.3125,3.3125
12.8125,2.515625,4.53125,4.0
24.25,1.390625,4.125,3.421875
23.875,2.046875,4.28125,4.5
18.5,1.9453125,3.921875,3.25
21.0,2.234375,5.40625,5.0
26.75,1.5078125,3.09375,3.453125
19.875,1.0390625,4.40625,4.09375
37.0,3.015625,7.0625,4.84375
6.0625,2.21875,3.328125,3.625
10.75,4.40625,4.15625,4.25
23.0,5.46875,6.78125,3.71875
19.875,3.796875,5.21875,4.3125
22.125,3.140625,7.15625,7.25
76.0,8.875,15.3125,17.75
86.5,18.125,94.5,98.0
1.1350241493207625e-19,1.1350241493207625e-19,5.624298769768554e-19,5.624298769768554e-19
0.045166015625,0.04248046875,0.2216796875,0.21875
124.0,3.671875,3.359375,0.94140625
115.5,2.125,2.15625,1.5859375
9.0625,2.8125,4.625,2.4375
9.0625,1.0703125,3.109375,2.875
44.25,1.703125,3.859375,3.828125
17.5,2.3125,6.0625,7.1875
16.25,4.6875,6.3125,9.875
8.0,5.84375,5.25,10.125
31.875,3.734375,4.46875,6.84375
20.0,3.515625,4.34375,6.25
19.125,3.28125,12.5625,13.8125
15.3125,11.1875,8.5,17.375
33.0,1.359375,2.71875,2.40625
26.75,2.921875,3.34375,3.09375
7.8125,3.203125,4.25,3.3125
11.9375,3.265625,5.375,4.8125
26.625,1.5078125,3.859375,3.25
26.0,2.359375,4.25,4.96875
16.625,2.6875,5.90625,4.6875
20.25,2.65625,5.4375,5.0625
24.5,1.5546875,4.03125,4.65625
17.5,1.171875,4.46875,4.375
36.25,4.21875,8.625,5.125
5.8125,3.796875,3.75,3.625
12.4375,6.21875,5.625,4.0
23.0,4.40625,7.03125,3.8125
20.125,5.09375,7.6875,4.625
18.875,2.6875,9.375,9.1875
75.5,9.0,14.25,19.75
86.0,19.125,83.5,85.5
1.3467823861343375e-19,1.3467823861343375e-19,4.472333961502706e-19,4.472333961502706e-19
32.25,7.9375,436.0,436.0
0.291015625,0.2890625,0.380859375,0.380859375
86.5,0.94140625,1.40625,1.0546875
20.75,0.671875,2.765625,2.453125
4.53125,0.71484375,3.359375,3.109375
45.75,1.0,3.5,3.28125
9.25,1.953125,5.5625,6.34375
17.25,4.40625,7.03125,10.0
11.9375,5.125,5.96875,10.3125
29.875,3.109375,4.875,6.9375
27.625,3.46875,4.0625,6.21875
20.625,3.203125,13.25,14.3125
16.5,11.0,9.4375,19.0
19.75,1.4453125,3.203125,2.6875
20.0,2.328125,3.0,3.6875
6.5625,2.515625,4.40625,3.921875
12.25,2.046875,5.1875,4.90625
22.375,1.5078125,4.0625,3.75
27.5,2.28125,6.25,5.21875
19.5,2.828125,3.984375,3.265625
21.375,1.6953125,4.96875,4.9375
26.0,2.421875,4.46875,3.203125
17.5,0.86328125,4.5625,4.375
39.0,2.578125,6.5625,4.78125
6.4375,1.6484375,3.828125,3.828125
10.0,5.625,4.5,4.25
21.625,4.53125,5.625,3.234375
21.625,5.5,6.3125,3.4375
24.0,4.0,9.8125,9.375
76.5,9.875,16.0,17.125
85.5,18.625,143.0,144.0
1.3298417271892515e-19,1.3298417271892515e-19,4.3198680309969317e-19,4.3198680309969317e-19
31.625,7.21875,382.0,382.0
272.0,1.6015625,1.8203125,0.75390625
0.140625,0.130859375,0.17578125,0.171875
60.25,1.5234375,3.6875,2.484375
10.0,0.8125,3.578125,3.296875
48.5,1.3125,3.78125,3.421875
10.5,2.0625,5.59375,6.5625
18.5,4.65625,6.75,10.3125
13.9375,5.4375,5.75,10.3125
30.625,3.359375,4.90625,7.40625
27.5,3.3125,4.1875,5.90625
20.625,3.5625,13.375,14.5
16.625,12.0,9.25,19.5
24.125,1.5859375,3.296875,2.84375
18.75,2.65625,2.984375,3.71875
7.0625,2.78125,4.4375,4.09375
11.5,2.3125,4.84375,4.8125
21.625,1.6328125,3.875,3.640625
25.75,2.59375,5.09375,5.71875
18.875,2.515625,3.96875,3.15625
21.75,2.21875,4.90625,4.78125
24.875,1.4453125,3.265625,3.171875
16.625,0.890625,5.09375,4.9375
40.25,2.90625,7.3125,5.15625
6.53125,2.78125,3.421875,3.640625
10.25,6.03125,5.625,4.0625
22.0,4.0,5.78125,3.453125
21.375,5.21875,5.9375,4.28125
22.625,4.65625,8.0625,7.25
76.0,8.9375,15.75,16.125
85.5,18.625,134.0,136.0
1.3383120566617945e-19,1.3383120566617945e-19,4.472333961502706e-19,4.472333961502706e-19
30.625,6.53125,326.0,326.0
464.0,2.3125,2.46875,0.95703125
41.0,1.03125,1.328125,1.515625
0.03564453125,0.0341796875,0.043212890625,0.04345703125
46.75,0.6015625,2.828125,2.75
38.25,1.296875,3.28125,2.90625
12.0625,1.8046875,5.46875,6.1875
18.0,4.40625,6.25,9.75
13.0,5.09375,5.71875,10.125
31.0,3.1875,4.71875,7.125
28.625,3.359375,3.96875,6.0
22.0,3.296875,13.5625,14.75
17.0,11.6875,9.75,19.875
21.625,1.5234375,3.5625,3.0625
20.125,2.484375,2.96875,3.703125
6.5,2.421875,4.28125,3.78125
12.5,1.890625,4.96875,5.0
22.125,1.3203125,3.578125,3.4375
26.5,2.40625,5.21875,5.21875
18.75,2.5625,3.765625,3.015625
21.75,1.6953125,4.71875,4.625
26.125,2.0625,4.09375,3.078125
16.875,0.890625,4.90625,4.53125
40.5,2.953125,7.0625,4.90625
6.40625,1.9765625,3.765625,4.0
10.875,6.1875,5.0625,4.21875
21.375,4.40625,6.375,3.40625
21.75,5.46875,6.15625,3.75
23.25,3.984375,9.4375,8.875
77.5,8.9375,14.875,16.0
84.5,19.25,143.0,144.0
1.3298417271892515e-19,1.3298417271892515e-19,4.472333961502706e-19,4.472333961502706e-19
30.75,6.40625,320.0,320.0
472.0,2.28125,2.546875,0.87890625
39.75,0.93359375,1.921875,1.7265625
6.71875,1.5703125,2.859375,1.546875
0.04150390625,0.028076171875,0.047607421875,0.046630859375
15.8125,1.375,3.375,3.125
10.375,2.125,6.5,7.59375
17.75,4.90625,7.21875,11.125
13.5625,5.90625,6.1875,11.4375
31.125,3.71875,5.28125,8.1875
29.25,3.75,4.125,6.59375
22.75,3.53125,14.75,16.0
17.875,12.375,10.4375,21.0
20.5,1.8359375,3.171875,2.96875
20.375,2.203125,2.96875,2.796875
7.03125,1.9921875,4.375,3.5
12.3125,1.5625,4.71875,4.5625
22.625,1.3984375,3.84375,3.484375
25.25,2.296875,5.0625,4.8125
19.375,2.484375,3.671875,2.765625
22.25,2.03125,4.65625,4.6875
26.5,2.296875,4.375,3.09375
16.625,0.83984375,4.59375,4.46875
40.0,2.625,6.96875,5.125
6.71875,2.03125,3.875,4.0625
10.9375,6.03125,4.96875,4.3125
21.5,4.3125,5.9375,3.40625
21.75,5.59375,6.34375,3.765625
23.375,4.03125,9.5625,9.0
77.0,8.8125,15.3125,16.625
84.0,19.375,145.0,147.0
1.3721933745519665e-19,1.3721933745519665e-19,4.37069000783219e-19,4.37069000783219e-19
30.5,6.34375,320.0,320.0
466.0,2.46875,2.75,1.140625
35.75,0.99609375,1.9296875,1.5390625
18.625,1.6640625,2.328125,1.0390625
24.625,1.59375,1.90625,2.484375
0.2099609375,0.1787109375,0.1337890625,0.0947265625
10.625,1.8125,5.09375,6.0625
15.875,4.5625,6.28125,10.0
13.1875,5.3125,6.0,10.625
30.625,3.1875,4.96875,7.375
30.25,3.28125,4.15625,6.40625
23.625,3.40625,14.25,15.375
18.625,11.875,10.0,20.25
22.375,1.75,3.3125,2.75
22.375,2.265625,2.84375,3.078125
7.40625,2.046875,3.90625,3.390625
10.8125,1.484375,4.8125,4.6875
22.0,1.34375,3.53125,3.421875
26.75,2.34375,5.46875,5.34375
18.375,2.453125,3.65625,3.078125
21.75,1.75,4.625,4.5625
26.125,2.09375,4.1875,3.109375
16.875,1.0625,5.125,4.625
40.5,2.796875,7.0625,5.125
7.375,1.8359375,4.0,4.125
11.1875,5.9375,4.9375,4.3125
21.5,4.25,5.96875,3.359375
21.625,5.625,5.9375,4.03125
22.625,3.46875,9.3125,8.9375
76.5,9.0625,14.375,15.875
84.0,19.5,150.0,151.0
1.3383120566617945e-19,1.3383120566617945e-19,4.37069000783219e-19,4.37069000783219e-19
30.5,6.3125,320.0,320.0
476.0,2.46875,2.5625,0.83203125
35.0,1.046875,2.15625,1.6640625
10.8125,1.859375,3.265625,1.7578125
13.5625,0.72265625,1.6640625,1.8984375
28.125,0.78515625,1.65625,1.796875
0.146484375,0.12158203125,0.1923828125,0.1708984375
22.0,5.28125,6.59375,10.9375
15.375,5.84375,6.875,12.0
30.375,3.53125,5.875,8.5625
31.5,3.734375,4.59375,7.25
24.125,3.765625,15.6875,17.0
19.25,12.5625,10.9375,21.75
21.375,2.0625,3.09375,3.34375
21.75,1.765625,3.21875,2.6875
8.125,1.6328125,4.5625,3.71875
11.9375,1.390625,4.875,4.75
22.75,1.421875,4.03125,3.78125
25.625,2.09375,5.09375,4.90625
19.625,2.578125,3.796875,3.203125
22.25,1.8046875,4.71875,4.65625
26.375,2.078125,4.03125,3.015625
16.75,0.86328125,4.84375,4.625
40.25,2.71875,7.15625,5.28125
7.375,1.953125,3.96875,4.25
11.5,6.34375,5.65625,4.0625
21.25,4.0625,5.96875,3.375
21.75,5.4375,6.25,3.75
23.0,3.703125,9.4375,9.25
76.0,8.75,14.0625,15.875
86.0,19.125,145.0,146.0
1.3298417271892515e-19,1.3298417271892515e-19,4.404571325722362e-19,4.404571325722362e-19
30.75,6.28125,320.0,320.0
476.0,2.484375,2.609375,0.8125
36.25,1.0859375,2.203125,1.7109375
8.375,2.03125,3.53125,1.890625
9.875,0.7109375,1.9921875,2.28125
36.25,0.87890625,1.6640625,1.8359375
6.09375,0.98046875,1.6796875,1.328125
0.05859375,0.050537109375,0.0693359375,0.0654296875
29.875,5.84375,6.78125,11.9375
27.75,3.875,5.875,8.9375
31.75,4.09375,4.65625,7.46875
25.375,4.09375,16.625,17.625
20.375,13.1875,11.25,22.5
21.25,2.328125,2.984375,3.6875
21.625,1.5390625,3.25,2.828125
8.4375,1.609375,4.875,4.0625
12.125,1.34375,5.0,4.9375
22.875,1.546875,4.125,3.859375
25.5,2.140625,5.15625,4.96875
19.625,2.53125,3.75,3.125
22.375,1.7890625,4.75,4.71875
26.625,2.109375,4.375,3.1875
16.625,0.90625,5.125,4.84375
40.75,2.703125,7.125,5.21875
7.375,1.7578125,4.0,4.25
11.625,6.4375,5.8125,3.96875
21.375,3.953125,5.78125,3.328125
22.125,5.625,6.4375,3.640625
23.0,3.578125,9.375,9.375
76.0,8.9375,13.5625,15.375
86.5,19.25,144.0,146.0
1.3298417271892515e-19,1.3298417271892515e-19,4.438452643612534e-19,4.438452643612534e-19
30.75,6.34375,320.0,320.0
478.0,2.421875,2.515625,0.734375
36.75,1.0625,2.125,1.6875
7.0,2.0625,3.546875,1.8515625
7.15625,0.84765625,2.203125,2.53125
41.5,1.03125,1.59375,1.578125
8.75,1.1796875,1.9765625,2.28125
3.5625,1.2109375,3.0,3.546875
0.07568359375,0.06396484375,0.068359375,0.0625
19.75,3.71875,4.75,7.65625
29.25,3.703125,4.65625,7.15625
26.125,3.8125,16.25,17.125
20.75,13.0625,10.9375,22.125
21.875,1.8828125,2.984375,3.25
22.0,1.5859375,3.015625,2.640625
8.4375,1.8671875,4.65625,3.734375
11.8125,1.5703125,4.78125,4.59375
22.75,1.3046875,3.9375,3.8125
26.125,2.265625,5.375,5.03125
19.375,2.59375,3.78125,3.046875
22.375,1.625,4.53125,4.46875
26.375,2.125,4.21875,3.15625
16.5,0.93359375,5.0625,4.71875
40.5,2.6875,6.96875,5.09375
7.625,1.6875,4.03125,4.21875
11.25,6.0625,5.5625,4.0
20.875,4.4375,6.15625,3.328125
21.625,5.59375,6.375,3.734375
23.0,3.203125,9.875,9.875
75.0,8.6875,13.9375,15.3125
85.0,20.0,141.0,143.0
1.3383120566617945e-19,1.3383120566617945e-19,4.472333961502706e-19,4.472333961502706e-19
30.875,6.40625,320.0,320.0
480.0,2.359375,2.46875,0.71875
39.5,1.0625,2.03125,1.6640625
10.25,2.140625,3.625,1.8984375
4.53125,1.125,2.40625,2.796875
52.0,1.1796875,1.875,1.5234375
18.375,1.5390625,2.296875,3.03125
16.5,1.6796875,3.0,3.875
17.125,1.015625,2.6875,2.25
0.162109375,0.126953125,0.12255859375,0.1357421875
23.25,3.71875,3.78125,6.09375
25.125,3.515625,15.8125,16.625
21.625,12.875,10.4375,21.375
21.875,1.5546875,2.984375,2.953125
22.25,2.0625,2.96875,2.6875
8.75,1.9375,4.71875,3.96875
11.9375,1.7265625,4.71875,4.4375
22.75,1.3203125,3.875,3.703125
26.125,2.234375,5.375,5.0
19.125,2.71875,3.984375,3.15625
22.625,1.75,4.40625,4.34375
26.25,2.15625,4.1875,3.03125
16.875,0.93359375,5.0,4.65625
40.75,2.84375,7.21875,5.09375
7.59375,1.671875,3.796875,4.09375
11.0625,5.8125,5.25,3.984375
20.875,4.28125,5.9375,3.3125
21.625,5.625,6.40625,3.765625
23.375,3.71875,10.0625,9.625
75.0,8.9375,15.0,16.5
84.5,19.875,142.0,144.0
1.3298417271892515e-19,1.3298417271892515e-19,4.472333961502706e-19,4.472333961502706e-19
30.875,6.3125,320.0,320.0
480.0,2.53125,2.71875,1.2890625
41.5,1.09375,2.09375,1.703125
11.625,2.234375,3.84375,2.03125
5.46875,0.88671875,2.375,2.546875
53.0,1.2734375,2.265625,1.7890625
17.0,1.4375,2.078125,2.359375
15.4375,1.3203125,2.625,3.046875
13.0625,1.421875,2.375,1.5546875
11.5,2.71875,2.578125,1.7890625
0.056396484375,0.046142578125,0.052734375,0.04638671875
29.5,4.40625,15.375,17.25
23.75,14.125,9.875,21.875
21.375,2.03125,2.984375,3.5
22.625,1.4375,2.984375,2.734375
9.8125,1.625,5.0625,4.1875
12.5,1.34375,4.53125,4.34375
23.375,1.1484375,4.0625,3.859375
25.125,2.046875,5.15625,4.875
19.25,2.640625,3.890625,3.125
22.375,1.6875,4.5625,4.5625
26.875,2.4375,4.46875,3.046875
16.25,0.9375,5.09375,4.75
40.5,2.859375,7.3125,5.15625
7.875,1.734375,3.796875,4.0625
11.3125,6.1875,5.59375,3.96875
20.75,3.96875,5.9375,3.40625
22.25,5.75,6.65625,3.75
23.25,3.3125,9.8125,9.625
74.5,8.75,14.375,15.5625
84.5,19.5,139.0,140.0
1.3383120566617945e-19,1.3383120566617945e-19,4.438452643612534e-19,4.438452643612534e-19
30.75,6.34375,320.0,320.0
480.0,2.40625,2.578125,1.109375
41.0,1.078125,2.0625,1.6953125
10.375,2.1875,3.75,2.0
4.75,0.8984375,2.328125,2.5
51.5,1.3515625,2.265625,1.7421875
13.1875,1.7734375,2.40625,2.921875
10.8125,1.703125,2.921875,3.640625
6.46875,1.1953125,2.25,1.734375
22.5,1.6796875,1.984375,1.4453125
16.0,0.6328125,1.6328125,1.7109375
0.169921875,0.1591796875,0.16015625,0.1376953125
38.0,15.4375,8.5625,21.625
22.0,2.125,2.859375,2.953125
23.125,1.609375,2.921875,2.765625
10.125,1.828125,4.78125,4.0
12.0,1.4765625,4.5625,4.4375
23.25,0.984375,3.578125,3.546875
25.75,2.25,5.40625,4.90625
18.75,2.671875,4.0,3.140625
22.625,1.4921875,4.59375,4.40625
26.875,2.265625,4.1875,2.875
15.875,0.9609375,5.0,4.59375
40.75,2.921875,7.25,5.0
7.96875,1.6484375,4.03125,4.1875
11.3125,6.0625,5.1875,4.0625
21.0,3.890625,5.65625,3.296875
21.75,5.59375,6.3125,3.796875
23.125,3.296875,9.625,9.5625
75.0,8.75,13.75,15.5
85.0,19.5,141.0,142.0
1.3383120566617945e-19,1.3383120566617945e-19,4.438452643612534e-19,4.438452643612534e-19
30.75,6.40625,320.0,320.0
480.0,2.296875,2.4375,0.72265625
38.75,1.078125,2.0,1.671875
8.6875,2.109375,3.5625,1.90625
4.59375,0.86328125,2.375,2.625
48.75,1.3984375,2.203125,1.6875
8.3125,2.140625,2.65625,3.59375
5.09375,2.28125,3.734375,5.09375
4.28125,1.609375,2.546875,2.921875
33.0,1.0234375,1.9921875,1.765625
28.5,1.8828125,1.8359375,2.828125
15.3125,1.1484375,4.75,4.6875
0.142578125,0.119140625,0.1572265625,0.1435546875
37.5,1.8984375,3.09375,2.140625
26.5,2.125,2.71875,2.90625
10.0,2.09375,4.5625,4.03125
11.875,1.96875,4.5,4.5
23.375,1.0546875,3.421875,3.453125
26.625,2.359375,5.75,5.125
17.75,2.53125,3.796875,2.890625
23.125,1.7265625,4.59375,4.40625
26.875,2.34375,4.34375,2.9375
15.875,0.98828125,5.0625,4.59375
40.5,2.796875,6.9375,4.84375
8.3125,1.46875,4.03125,4.125
10.75,5.65625,4.6875,4.0
21.625,3.859375,6.0,3.5
21.875,5.75,6.46875,3.671875
23.125,3.390625,9.1875,9.0
76.0,8.5,14.8125,16.375
84.0,18.75,146.0,147.0
1.3213713977167085e-19,1.3213713977167085e-19,4.472333961502706e-19,4.472333961502706e-19
30.875,6.34375,320.0,320.0
478.0,3.03125,3.3125,0.734375
37.25,1.1015625,2.078125,1.671875
7.625,2.15625,3.78125,2.0625
5.15625,0.8125,2.375,2.46875
46.25,1.25,2.421875,1.9453125
5.53125,1.84375,2.390625,2.78125
3.453125,1.734375,3.15625,3.734375
7.96875,1.296875,2.328125,1.9375
39.25,1.28125,1.8828125,1.9453125
33.25,1.1796875,1.4765625,1.59375
17.75,1.3515625,2.171875,1.390625
5.15625,5.21875,2.9375,3.578125
0.103515625,0.09619140625,0.055908203125,0.04833984375
51.0,1.4921875,2.984375,2.65625
15.375,1.4296875,4.90625,4.21875
11.625,1.09375,4.34375,4.15625
23.5,0.9375,3.5625,3.625
25.125,2.125,5.3125,4.65625
18.125,2.3125,3.84375,2.9375
24.125,1.9609375,4.5,4.46875
27.0,1.96875,3.671875,2.765625
15.1875,0.97265625,5.0625,4.5625
40.5,2.59375,6.5,4.59375
8.5625,1.4140625,3.828125,4.03125
11.125,5.8125,4.71875,3.984375
22.125,3.640625,5.59375,3.390625
21.375,5.375,6.1875,3.671875
23.125,3.484375,8.75,9.0
76.5,8.875,15.25,17.125
82.5,18.25,142.0,143.0
1.3213713977167085e-19,1.3213713977167085e-19,4.438452643612534e-19,4.438452643612534e-19
30.625,6.34375,320.0,320.0
480.0,2.34375,2.5,0.765625
37.5,1.1328125,2.15625,1.734375
8.3125,2.1875,3.953125,2.1875
4.46875,0.7109375,2.40625,2.359375
46.75,1.25,2.765625,2.421875
6.3125,1.703125,2.328125,2.078125
4.0625,1.4296875,2.671875,2.75
8.3125,1.34375,2.359375,2.296875
38.25,1.7578125,2.71875,3.515625
30.25,1.0078125,1.828125,2.046875
12.875,1.265625,3.421875,3.640625
9.75,6.96875,2.875,7.46875
13.375,2.71875,2.34375,3.0625
0.1455078125,0.11181640625,0.1630859375,0.15234375
45.0,2.28125,6.3125,6.03125
11.0625,1.3046875,4.5625,4.9375
23.875,1.125,4.96875,4.8125
22.0,1.765625,4.71875,4.1875
19.25,2.21875,3.84375,2.9375
24.375,1.984375,4.625,4.8125
27.125,1.765625,3.34375,2.734375
14.875,0.88671875,4.78125,4.4375
39.75,2.34375,6.5625,4.96875
9.0,1.484375,3.609375,3.796875
11.375,6.28125,4.84375,4.125
21.875,3.71875,5.59375,3.296875
21.125,4.90625,6.46875,3.90625
23.0,3.90625,9.0,9.0625
76.0,9.1875,16.375,18.0
83.0,18.625,136.0,137.0
1.3383120566617945e-19,1.3383120566617945e-19,4.438452643612534e-19,4.438452643612534e-19
30.75,6.3125,320.0,320.0
480.0,2.3125,2.453125,0.73046875
37.25,1.09375,2.0625,1.65625
7.6875,2.25,3.734375,1.9453125
5.15625,0.86328125,2.515625,2.65625
46.0,1.375,2.453125,1.8515625
5.03125,2.03125,2.71875,3.421875
4.0625,2.640625,3.546875,4.90625
9.25,1.5546875,2.90625,2.8125
40.0,1.3515625,2.453125,2.1875
30.25,2.3125,2.078125,2.296875
10.9375,1.5390625,2.40625,2.921875
8.25,1.8046875,1.8203125,2.359375
11.125,2.203125,2.59375,3.484375
12.375,4.03125,7.03125,9.875
0.1298828125,0.11279296875,0.1279296875,0.11474609375
32.5,1.8046875,4.125,4.21875
19.25,1.0546875,3.140625,3.078125
25.875,2.234375,5.625,4.96875
17.0,2.21875,3.828125,3.0625
23.5,1.453125,4.6875,4.4375
27.375,1.7109375,3.28125,2.703125
14.9375,1.1484375,5.1875,4.5
40.5,2.578125,6.53125,4.6875
9.75,1.4140625,3.640625,3.78125
11.3125,5.84375,4.46875,4.1875
22.0,3.890625,5.71875,3.34375
20.5,4.9375,5.84375,3.453125
23.375,4.1875,10.0625,9.25
77.0,9.125,16.5,18.25
80.5,17.875,142.0,143.0
1.3298417271892515e-19,1.3298417271892515e-19,4.438452643612534e-19,4.438452643612534e-19
30.75,6.28125,320.0,320.0
478.0,2.796875,3.046875,0.7578125
36.75,1.09375,2.0625,1.671875
7.125,2.25,3.765625,1.953125
5.9375,0.84375,2.5625,2.6875
44.5,1.4296875,2.5,1.8671875
4.34375,2.03125,2.875,3.53125
5.375,2.671875,3.671875,4.96875
10.9375,1.609375,2.953125,2.890625
42.75,1.453125,2.515625,2.3125
32.25,2.375,2.265625,2.3125
11.875,1.6640625,2.4375,3.0625
7.625,1.1484375,1.8515625,2.25
7.84375,2.09375,2.484375,3.46875
15.75,3.90625,7.15625,9.625
9.5625,0.671875,2.09375,2.28125
0.322265625,0.271484375,0.2734375,0.205078125
22.0,1.234375,3.125,2.984375
26.125,2.078125,5.09375,4.59375
17.375,2.015625,3.546875,2.828125
23.625,1.4453125,4.53125,4.28125
27.375,1.7265625,3.0625,2.5625
14.5625,0.9609375,4.46875,3.953125
40.0,2.4375,6.0625,4.34375
10.25,1.40625,3.390625,3.59375
11.5,5.875,4.53125,3.96875
22.375,3.59375,5.875,3.375
20.25,4.71875,6.15625,3.40625
23.125,4.46875,10.3125,9.25
78.5,9.375,16.0,18.0
80.5,16.625,140.0,141.0
1.3383120566617945e-19,1.3383120566617945e-19,4.438452643612534e-19,4.438452643612534e-19
30.875,6.28125,320.0,320.0
478.0,2.296875,2.4375,0.75390625
36.0,1.078125,2.03125,1.6171875
6.90625,2.15625,3.671875,1.953125
7.65625,0.87109375,2.546875,2.71875
42.25,1.4453125,2.453125,1.8984375
5.21875,1.9921875,2.96875,3.59375
7.59375,2.6875,3.765625,5.09375
13.25,1.671875,3.09375,3.15625
45.5,1.5703125,2.640625,2.40625
34.5,2.5,2.40625,2.484375
12.875,1.921875,2.59375,3.390625
7.09375,1.015625,1.9921875,2.21875
5.21875,2.640625,2.9375,4.21875
20.125,4.0,7.84375,10.625
17.125,1.1328125,1.921875,2.515625
8.6875,0.5703125,3.28125,3.28125
0.1689453125,0.1357421875,0.1787109375,0.1611328125
38.0,2.234375,5.71875,5.28125
18.5,2.296875,3.75,2.90625
23.125,1.3828125,4.65625,4.4375
27.125,1.609375,3.5,2.90625
14.6875,0.80859375,4.53125,4.28125
41.5,3.0,6.78125,4.5
11.0,1.4140625,3.6875,3.953125
12.5625,6.1875,5.53125,3.953125
21.375,3.6875,5.40625,3.171875
20.0,4.9375,6.09375,3.578125
22.5,3.59375,10.5625,9.625
78.5,9.1875,13.9375,16.125
79.5,17.5,143.0,144.0
1.3467823861343375e-19,1.3467823861343375e-19,4.438452643612534e-19,4.438452643612534e-19
30.75,6.375,320.0,320.0
480.0,2.28125,2.453125,0.83984375
37.25,1.0703125,2.03125,1.625
7.9375,2.15625,3.59375,1.90625
5.46875,0.91015625,2.59375,2.8125
46.25,1.4453125,2.4375,1.90625
4.875,2.0625,3.203125,3.96875
4.5,3.046875,4.0625,5.71875
9.4375,1.953125,3.328125,3.65625
40.25,1.8515625,2.71875,2.703125
28.625,3.109375,2.421875,2.9375
8.3125,2.234375,3.546875,4.78125
10.75,1.5390625,2.015625,2.109375
13.25,2.984375,3.53125,5.5625
15.0,4.8125,8.9375,12.375
4.21875,2.21875,3.03125,4.625
16.5,1.7578125,2.84375,4.25
35.0,0.490234375,2.609375,2.625
0.107421875,0.095703125,0.0869140625,0.07666015625
34.5,2.234375,3.625,2.78125
22.5,1.3046875,4.75,4.34375
29.125,1.8359375,3.84375,3.0625
14.0,0.96484375,4.65625,4.21875
41.25,3.296875,7.34375,4.71875
11.5,1.359375,3.609375,3.953125
12.5625,5.96875,5.46875,4.28125
21.25,3.84375,5.78125,3.390625
19.625,5.3125,6.28125,3.4375
23.125,4.09375,11.4375,10.0
79.5,9.5,13.4375,15.375
79.0,18.0,138.0,139.0
1.3637230450794235e-19,1.3637230450794235e-19,4.404571325722362e-19,4.404571325722362e-19
